FacilityID;FacilityName;Lat;Long;Category;Concentration;cluster;height_07;height_08;height_09;height_10;height_11;height_12;height_13;height_14;height_15;height_16;height_17;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
9207.0;VALORIZA SERVICIOS MEDIOAMBIENTALES, S.A.;40.2878525;-3.7475015000000003;Power plant(unspecified);3-8%;317;1224000000.0;318000000.0;182000000.0;337000000.0;301000000.0;280000000.0;172000000.0;140000000.0;133000000.0;128000000.0;100000000.0;1030000000.0;105000000.0;0.0;104000000.0;106000000.0;110000000.0;0.0;0.0;0.0;0.0;0.0
9208.0;PENINSULAR COGENERACIÓN, S.A.;40.2878525;-3.7475015000000003;Power plant(unspecified);3-8%;317;1224000000.0;318000000.0;182000000.0;337000000.0;301000000.0;280000000.0;172000000.0;140000000.0;133000000.0;128000000.0;100000000.0;194000000.0;213000000.0;182000000.0;233000000.0;195000000.0;170000000.0;172000000.0;140000000.0;133000000.0;128000000.0;100000000.0
9238.0;ECOCARBURANTES ESPAÑOLES;37.69289;-0.974361;Other;;229;131000000.0;125000000.0;198000000.0;206000000.0;156000000.0;119000000.0;121000000.0;0.0;0.0;0.0;117000000.0;131000000.0;125000000.0;198000000.0;206000000.0;156000000.0;119000000.0;121000000.0;0.0;0.0;0.0;117000000.0
9259.0;ENERGYWORKS CARTAGENA;37.706219;-1.099456;NGCC power plant;3-4%;251;552000000.0;540000000.0;713000000.0;575000000.0;576000000.0;568000000.0;553000000.0;545000000.0;567000000.0;557000000.0;599000000.0;552000000.0;540000000.0;713000000.0;575000000.0;576000000.0;568000000.0;553000000.0;545000000.0;567000000.0;557000000.0;599000000.0
9263.0;SOLVAY QUÍMICA, S.L. (FÁBRICA DE TORRELAVEGA);43.363203;-4.038539;Power plant(unspecified);3-8%;306;510000000.0;497000000.0;523000000.0;473000000.0;485000000.0;0.0;0.0;0.0;146000000.0;148000000.0;320000000.0;151000000.0;167000000.0;177000000.0;145000000.0;166000000.0;0.0;0.0;0.0;146000000.0;148000000.0;140000000.0
9276.0;Cement Hranice, akciová společnost;49.56116667;17.76095556;Cement;14-33%;-1;722000000.0;709000000.0;576000000.0;506000000.0;652000000.0;519000000.0;456000000.0;535000000.0;529000000.0;569000000.0;631000000.0;722000000.0;709000000.0;576000000.0;506000000.0;652000000.0;519000000.0;456000000.0;535000000.0;529000000.0;569000000.0;631000000.0
9281.0;celulozka;50.48423856;14.414347244999998;Pulp and Paper;7-20%;293;927000000.0;865000000.0;938000000.0;983000000.0;989000000.0;1030000000.0;1010000000.0;1030000000.0;990000000.0;911000000.0;0.0;927000000.0;865000000.0;938000000.0;983000000.0;989000000.0;1030000000.0;1010000000.0;1030000000.0;990000000.0;911000000.0;0.0
9295.0;Clauscentrale;51.27616;6.00251;Power plant(unspecified);3-8%;318;1760000000.0;1730000000.0;988000000.0;568000000.0;182000000.0;618000000.0;714000000.0;229000000.0;0.0;0.0;0.0;1760000000.0;1730000000.0;988000000.0;568000000.0;182000000.0;618000000.0;714000000.0;229000000.0;0.0;0.0;0.0
9308.0;IBERDROLA GENERACION TERMICA, S.L.;42.125474;-1.665802;Power plant(unspecified);3-8%;257;412000000.0;320000000.0;555000000.0;265000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;412000000.0;320000000.0;555000000.0;265000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9340.0;Shell Nederland Chemie BV (Moerdijk);51.755916666666664;4.584293333333333;Other;;319;3720000000.0;3509000000.0;6420000000.0;4400000000.0;4275000000.0;4195000000.0;4014000000.0;3593000000.0;3042000000.0;4321000000.0;4493000000.0;2760000000.0;2570000000.0;2440000000.0;2640000000.0;2540000000.0;2500000000.0;2370000000.0;1920000000.0;1310000000.0;2550000000.0;2680000000.0
9346.0;SABIC Innovative Plastics BV;51.51059;4.25585;Other;;-1;470000000.0;468000000.0;354000000.0;411000000.0;424000000.0;434000000.0;406000000.0;399000000.0;334000000.0;317000000.0;274000000.0;470000000.0;468000000.0;354000000.0;411000000.0;424000000.0;434000000.0;406000000.0;399000000.0;334000000.0;317000000.0;274000000.0
9371.0;Afvalstoffen Terminal Moerdijk BV (ATM);51.755916666666664;4.584293333333333;Other;;319;3720000000.0;3509000000.0;6420000000.0;4400000000.0;4275000000.0;4195000000.0;4014000000.0;3593000000.0;3042000000.0;4321000000.0;4493000000.0;172000000.0;256000000.0;239000000.0;285000000.0;289000000.0;261000000.0;233000000.0;231000000.0;300000000.0;310000000.0;324000000.0
9373.0;Quinn Cement Limited;54.1592;-7.5844;Cement;14-33%;320;1451000000.0;1176000000.0;722000000.0;656000000.0;498000000.0;548000000.0;390000000.0;606000000.0;683000000.0;719000000.0;731000000.0;1040000000.0;909000000.0;722000000.0;656000000.0;498000000.0;548000000.0;390000000.0;606000000.0;683000000.0;719000000.0;731000000.0
9399.0;FrieslandCampina DMV B.V.;51.61507;5.52509;Other;;-1;138000000.0;113000000.0;128000000.0;125000000.0;124000000.0;122000000.0;126000000.0;111000000.0;106000000.0;0.0;110000000.0;138000000.0;113000000.0;128000000.0;125000000.0;124000000.0;122000000.0;126000000.0;111000000.0;106000000.0;0.0;110000000.0
9420.0;Suiker Unie (Dinteloord);51.5829;4.43899;Other;;321;106000000.0;128000000.0;133000000.0;133000000.0;475000000.0;445000000.0;131000000.0;465000000.0;454000000.0;442000000.0;467000000.0;106000000.0;128000000.0;133000000.0;133000000.0;140000000.0;118000000.0;131000000.0;136000000.0;123000000.0;102000000.0;121000000.0
9454.0;DOLOMITAS DEL NORTE,S.A;43.35597;-3.49513;Cement;14-33%;-1;157000000.0;118000000.0;131000000.0;152000000.0;140000000.0;115000000.0;0.0;0.0;0.0;0.0;0.0;157000000.0;118000000.0;131000000.0;152000000.0;140000000.0;115000000.0;0.0;0.0;0.0;0.0;0.0
9483.0;Smurfit Kappa Roermond Papier BV;51.241159999999994;5.95251;Pulp and Paper;7-20%;318;0.0;0.0;150000000.0;162000000.0;158000000.0;170000000.0;172000000.0;171000000.0;169000000.0;163000000.0;170000000.0;0.0;0.0;150000000.0;162000000.0;158000000.0;170000000.0;172000000.0;171000000.0;169000000.0;163000000.0;170000000.0
9486.0;Edenderry Power Limited;53.2898;-7.08477;Coal power plant;12-15%;-1;816000000.0;895000000.0;844000000.0;680000000.0;766000000.0;714000000.0;617000000.0;700000000.0;684000000.0;547000000.0;551000000.0;816000000.0;895000000.0;844000000.0;680000000.0;766000000.0;714000000.0;617000000.0;700000000.0;684000000.0;547000000.0;551000000.0
9496.0;Breedon Cement Ireland Limited;53.43382639;-7.142217283;Cement;14-33%;-1;488000000.0;444000000.0;325000000.0;286000000.0;321000000.0;366000000.0;384000000.0;433000000.0;423000000.0;421000000.0;425000000.0;488000000.0;444000000.0;325000000.0;286000000.0;321000000.0;366000000.0;384000000.0;433000000.0;423000000.0;421000000.0;425000000.0
9506.0;Huntstown Power Company Limited;53.412099999999995;-6.325625;NGCC power plant;3-4%;322;1299000000.0;1976000000.0;1911000000.0;1709000000.0;1518000000.0;1221000000.0;774000000.0;441000000.0;796000000.0;794000000.0;933000000.0;907000000.0;896000000.0;891000000.0;669000000.0;587000000.0;342000000.0;124000000.0;0.0;329000000.0;264000000.0;587000000.0
9537.0;Amer Centrale;51.77784;4.84388;Coal power plant;12-15%;323;5690000000.0;4190000000.0;5750000000.0;6670000000.0;5070000000.0;5770000000.0;6980000000.0;6830000000.0;5700000000.0;3560000000.0;3640000000.0;5690000000.0;4190000000.0;5750000000.0;6670000000.0;5070000000.0;5770000000.0;6980000000.0;6830000000.0;5700000000.0;3560000000.0;3640000000.0
9538.0;BV Afvalverbranding Zuid Nederland (AZN);51.755916666666664;4.584293333333333;Other;;319;3720000000.0;3509000000.0;6420000000.0;4400000000.0;4275000000.0;4195000000.0;4014000000.0;3593000000.0;3042000000.0;4321000000.0;4493000000.0;655000000.0;683000000.0;3050000000.0;966000000.0;992000000.0;915000000.0;906000000.0;962000000.0;913000000.0;960000000.0;1020000000.0
9549.0;Novo Nordisk A/S - Kalundborg;55.70618938;11.1714459;Other;;324;115000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9603.0;DONG ENERGY POWER A/S;55.67118938;11.1214459;Coal power plant;12-15%;324;3250000000.0;2480000000.0;2430000000.0;1930000000.0;1610000000.0;727000000.0;1180000000.0;944000000.0;696000000.0;953000000.0;1050000000.0;3250000000.0;2480000000.0;2430000000.0;1930000000.0;1610000000.0;727000000.0;1180000000.0;944000000.0;696000000.0;953000000.0;1050000000.0
9626.0;Electricity Supply Board (Aghada);51.870099999999994;-8.18287;NGCC power plant;3-4%;289;732000000.0;523000000.0;702000000.0;1150000000.0;610000000.0;456000000.0;530000000.0;560000000.0;361000000.0;575000000.0;535000000.0;732000000.0;523000000.0;702000000.0;1150000000.0;610000000.0;456000000.0;530000000.0;560000000.0;361000000.0;575000000.0;535000000.0
9639.0;HIJOS DE FRANCISCO MORANT;38.432072;-0.636308;Cement;14-33%;-1;104000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9645.0;ALCOA TRANSFORMACION DE PRODUCTOS, S.L. (ALCOA TRANSFORMACIÓN DE PRODUCTOS, S.L.);43.206875;-2.771422;Steel and Iron;17-35%;316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368000000.0;368000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368000000.0;368000000.0
9646.0;Teplárna ELÚ III;49.75448223;13.39895888;Power plant(unspecified);3-8%;325;726000000.0;570000000.0;507000000.0;474000000.0;435000000.0;405000000.0;322000000.0;311000000.0;318000000.0;333000000.0;344000000.0;726000000.0;570000000.0;507000000.0;474000000.0;435000000.0;405000000.0;322000000.0;311000000.0;318000000.0;333000000.0;344000000.0
9680.0;Slibverwerking Noord-Brabant NV;51.755916666666664;4.584293333333333;Other;;319;3720000000.0;3509000000.0;6420000000.0;4400000000.0;4275000000.0;4195000000.0;4014000000.0;3593000000.0;3042000000.0;4321000000.0;4493000000.0;133000000.0;0.0;153000000.0;158000000.0;141000000.0;156000000.0;151000000.0;141000000.0;161000000.0;151000000.0;152000000.0
9683.0;Slovmag a.s.;48.648129499999996;20.212763;Cement;14-33%;326;0.0;151000000.0;336000000.0;453000000.0;477000000.0;373000000.0;339000000.0;330000000.0;304000000.0;257000000.0;347000000.0;0.0;151000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9686.0;eustream, a.s.  - Kompresorová stanica  č. 3;48.178791;19.468952;Power plant(unspecified);3-8%;-1;254000000.0;235000000.0;148000000.0;177000000.0;173000000.0;0.0;103000000.0;0.0;0.0;0.0;0.0;254000000.0;235000000.0;148000000.0;177000000.0;173000000.0;0.0;103000000.0;0.0;0.0;0.0;0.0
9689.0;Slovalco, a.s.;48.567967;18.858399;Steel and Iron;17-35%;327;0.0;0.0;0.0;0.0;0.0;0.0;287000000.0;289000000.0;297000000.0;294000000.0;296000000.0;0.0;0.0;0.0;0.0;0.0;0.0;287000000.0;289000000.0;297000000.0;294000000.0;296000000.0
9693.0;Dalkia Industry Žiar nad Hronom a.s. - prevádzka Tepláreň;48.637967;18.858399;Power plant(unspecified);3-8%;327;0.0;0.0;0.0;0.0;125000000.0;107000000.0;102000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125000000.0;107000000.0;102000000.0;0.0;0.0;0.0;0.0
9697.0;Calmit, spol. s.r.o. - Výroba vápna;48.689294;19.945139;Cement;14-33%;-1;0.0;120000000.0;101000000.0;120000000.0;0.0;111000000.0;0.0;0.0;0.0;100000000.0;0.0;0.0;120000000.0;101000000.0;120000000.0;0.0;111000000.0;0.0;0.0;0.0;100000000.0;0.0
9698.0;SMZ, a.s. Jelšava - Výroba magnezitového slinku v rotačných šachtových peciach;48.648129499999996;20.212763;Cement;14-33%;326;0.0;151000000.0;336000000.0;453000000.0;477000000.0;373000000.0;339000000.0;330000000.0;304000000.0;257000000.0;347000000.0;0.0;0.0;336000000.0;453000000.0;477000000.0;373000000.0;339000000.0;330000000.0;304000000.0;257000000.0;347000000.0
9701.0;Slovenské elektrárne, a.s. - Elektrárne Nováky, závod;48.693672;18.532067;Coal power plant;12-15%;-1;2100000000.0;2500000000.0;2450000000.0;2360000000.0;2400000000.0;2290000000.0;2300000000.0;2080000000.0;2140000000.0;1850000000.0;1790000000.0;2100000000.0;2500000000.0;2450000000.0;2360000000.0;2400000000.0;2290000000.0;2300000000.0;2080000000.0;2140000000.0;1850000000.0;1790000000.0
9704.0;Zvolenská teplárenská a.s. - tepláreň;48.566664;19.169953;Power plant(unspecified);3-8%;-1;184000000.0;210000000.0;166000000.0;184000000.0;138000000.0;125000000.0;111000000.0;0.0;0.0;0.0;0.0;184000000.0;210000000.0;166000000.0;184000000.0;138000000.0;125000000.0;111000000.0;0.0;0.0;0.0;0.0
9717.0;Rockwool B.V.;51.241159999999994;6.05251;Other;;318;192000000.0;192000000.0;150000000.0;147000000.0;150000000.0;139000000.0;121000000.0;126000000.0;125000000.0;134000000.0;142000000.0;192000000.0;192000000.0;150000000.0;147000000.0;150000000.0;139000000.0;121000000.0;126000000.0;125000000.0;134000000.0;142000000.0
9733.0;COMPAÑÍA ENERGÉTICA PARA EL TABLERO (COMETA S.A.);39.9968;-2.0371;Power plant(unspecified);3-8%;-1;0.0;121000000.0;0.0;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;0.0;0.0;121000000.0;0.0;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;0.0
9734.0;MOSTOS VINOS Y ALCOHOLES S.A. (MOVIALSA);39.3954;-3.1176;Power plant(unspecified);3-8%;-1;166000000.0;197000000.0;191000000.0;203000000.0;199000000.0;159000000.0;146000000.0;180000000.0;166000000.0;191000000.0;219000000.0;166000000.0;197000000.0;191000000.0;203000000.0;199000000.0;159000000.0;146000000.0;180000000.0;166000000.0;191000000.0;219000000.0
9749.0;TIERRA ATOMIZADA-FACTORIA I;40.026600333333334;-0.20499299999999998;Cement;14-33%;328;269000000.0;211000000.0;0.0;0.0;0.0;102000000.0;119000000.0;125000000.0;127000000.0;129000000.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;0.0;0.0;0.0;0.0;0.0
9791.0;AGC FLATGLASS IBERICA;39.678104;-0.20592300000000002;Other;;208;101000000.0;0.0;0.0;103000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101000000.0;0.0;0.0;103000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9795.0;CENTRAL TERMICA DE CICLE COMBINAT (SANT ADRIÀ DE BESÒS - GRUP 4);41.489171;2.229837;NGCC power plant;3-4%;211;894000000.0;784000000.0;773000000.0;796000000.0;625000000.0;706000000.0;792000000.0;831000000.0;819000000.0;865000000.0;926000000.0;894000000.0;784000000.0;773000000.0;796000000.0;625000000.0;706000000.0;792000000.0;831000000.0;819000000.0;865000000.0;926000000.0
9799.0;PLANTA DE VALORITZACIO ENERGETICA DE SANT ADRIA DE BESOS;41.454170999999995;2.179837;Other;;211;106000000.0;0.0;116000000.0;109000000.0;110000000.0;0.0;270000000.0;262000000.0;316000000.0;327000000.0;332000000.0;106000000.0;0.0;116000000.0;109000000.0;110000000.0;0.0;270000000.0;262000000.0;316000000.0;327000000.0;332000000.0
9842.0;WKC Moerdijk;51.685916666666664;4.584293333333333;Power plant(unspecified);3-8%;319;590000000.0;666000000.0;564000000.0;685000000.0;578000000.0;520000000.0;585000000.0;430000000.0;628000000.0;730000000.0;1220000000.0;590000000.0;666000000.0;564000000.0;685000000.0;578000000.0;520000000.0;585000000.0;430000000.0;628000000.0;730000000.0;1220000000.0
9855.0;CENTRAL DE CICLO COMBINADO DE ARRÚBAL;42.419287;-2.251731;NGCC power plant;3-4%;-1;1440000000.0;1300000000.0;660000000.0;480000000.0;362000000.0;0.0;151000000.0;0.0;0.0;375000000.0;0.0;1440000000.0;1300000000.0;660000000.0;480000000.0;362000000.0;0.0;151000000.0;0.0;0.0;375000000.0;0.0
9857.0;Verdo Produktion A/S;56.37517306;10.04209829;Power plant(unspecified);3-8%;183;186000000.0;158000000.0;158000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;186000000.0;158000000.0;158000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9871.0;AGROENERGÉTICA DE BAENA, S.L.;37.60976;-4.295953;Power plant(unspecified);3-8%;-1;154000000.0;192000000.0;214000000.0;181000000.0;211000000.0;244000000.0;249000000.0;226000000.0;321000000.0;216000000.0;201000000.0;154000000.0;192000000.0;214000000.0;181000000.0;211000000.0;244000000.0;249000000.0;226000000.0;321000000.0;216000000.0;201000000.0
9891.0;VASSILIKO CEMENT WORKS PUBLIC COMPANY LTD, Vassilikos Plant;34.791666;33.316388;Cement;14-33%;303;1150000000.0;1150000000.0;1060000000.0;823000000.0;841000000.0;809000000.0;1190000000.0;1530000000.0;1370000000.0;1370000000.0;1430000000.0;1150000000.0;1150000000.0;1060000000.0;823000000.0;841000000.0;809000000.0;1190000000.0;1530000000.0;1370000000.0;1370000000.0;1430000000.0
9893.0;DONG ENERGY POWER A/S, Avedøreværket;55.67826266;12.502778034999999;Coal power plant;12-15%;228;3520000000.0;2980000000.0;3440000000.0;3070000000.0;2790000000.0;2003000000.0;2630000000.0;884000000.0;721000000.0;594000000.0;337000000.0;2190000000.0;1890000000.0;1770000000.0;1630000000.0;1540000000.0;1010000000.0;1460000000.0;884000000.0;721000000.0;594000000.0;337000000.0
9968.0;VASSILIKO CEMENT WORKS PUBLIC COMPANY LTD, Moni Plant;34.780277;33.191388;Cement;14-33%;131;320000000.0;350000000.0;220000000.0;269000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320000000.0;350000000.0;220000000.0;269000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9981.0;Dow Benelux BV (Hoek);51.40316;3.77856;Other;;174;3566000000.0;3507000000.0;3063000000.0;3649000000.0;3435000000.0;3451000000.0;3267000000.0;3414000000.0;3298000000.0;3418000000.0;3319000000.0;3210000000.0;3140000000.0;2650000000.0;3080000000.0;2830000000.0;2860000000.0;2610000000.0;2760000000.0;2620000000.0;2750000000.0;2580000000.0
9982.0;YARA Sluiskil BV;51.368159999999996;3.82856;Ammonia;100%;174;2370000000.0;2270000000.0;2250000000.0;2640000000.0;3030000000.0;2480000000.0;2440000000.0;3180000000.0;3550000000.0;3500000000.0;3580000000.0;2370000000.0;2270000000.0;2250000000.0;2640000000.0;3030000000.0;2480000000.0;2440000000.0;3180000000.0;3550000000.0;3500000000.0;3580000000.0
10003.0;Zeeland Refinery N.V.;51.483819999999994;3.7433799999999997;Refineries and steam cracker;3-13%;329;1450000000.0;1660000000.0;1380000000.0;1480000000.0;1590000000.0;1480000000.0;1540000000.0;1330000000.0;1540000000.0;1550000000.0;1600000000.0;1450000000.0;1660000000.0;1380000000.0;1480000000.0;1590000000.0;1480000000.0;1540000000.0;1330000000.0;1540000000.0;1550000000.0;1600000000.0
10005.0;GENFIBRE, S.A.;42.6825;-2.9233;Power plant(unspecified);3-8%;312;191000000.0;0.0;215000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191000000.0;0.0;215000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10033.0;COMPLEJO DE PALENCIANA (OLEÍCOLA EL TEJAR NUESTRA SEÑORA DE ARACELI, S.C.A.);37.240991;-4.57027;Power plant(unspecified);3-8%;-1;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;0.0;0.0;109000000.0;0.0;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;0.0;0.0;109000000.0;0.0
10070.0;Cargill Benelux BV;51.40316;3.77856;Other;;174;3566000000.0;3507000000.0;3063000000.0;3649000000.0;3435000000.0;3451000000.0;3267000000.0;3414000000.0;3298000000.0;3418000000.0;3319000000.0;217000000.0;227000000.0;210000000.0;196000000.0;229000000.0;248000000.0;248000000.0;234000000.0;242000000.0;241000000.0;238000000.0
10075.0;Järvi-Suomen Voima Oy, Ristiinan voimalaitos;61.4726;27.2655;Power plant(unspecified);3-8%;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140000000.0;146000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140000000.0;146000000.0
10079.0;CELLA II;40.454116;-1.24777;Pulp and Paper;7-20%;-1;0.0;0.0;0.0;0.0;0.0;0.0;101000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101000000.0;0.0;0.0;0.0;0.0
10099.0;SILKEBORG KRAFTVARMEVÆRK;56.200874944999995;9.560219302;Power plant(unspecified);3-8%;330;170000000.0;184000000.0;195000000.0;213000000.0;0.0;104000000.0;115000000.0;0.0;0.0;108000000.0;0.0;170000000.0;184000000.0;195000000.0;213000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10102.0;GEPESA (GEGSA I Y II);36.12340157142857;-5.3993014285714285;Power plant(unspecified);3-8%;214;4987000000.0;3260000000.0;3840000000.0;3113000000.0;3538000000.0;4090000000.0;3296000000.0;3565000000.0;4772000000.0;3681000000.0;5118000000.0;365000000.0;382000000.0;393000000.0;386000000.0;389000000.0;351000000.0;343000000.0;303000000.0;327000000.0;340000000.0;404000000.0
10104.0;Zeeland Aluminium Company (Zalco BV);51.483819999999994;3.64338;Steel and Iron;17-35%;329;315000000.0;362000000.0;178000000.0;275000000.0;372000000.0;0.0;0.0;0.0;0.0;0.0;0.0;315000000.0;362000000.0;178000000.0;275000000.0;372000000.0;0.0;0.0;0.0;0.0;0.0;0.0
10122.0;COGENERACIÓN GETESA (FÁBRICA DE GUADARRANQUE);36.12340157142857;-5.3993014285714285;Power plant(unspecified);3-8%;214;4987000000.0;3260000000.0;3840000000.0;3113000000.0;3538000000.0;4090000000.0;3296000000.0;3565000000.0;4772000000.0;3681000000.0;5118000000.0;203000000.0;201000000.0;177000000.0;203000000.0;201000000.0;182000000.0;206000000.0;197000000.0;180000000.0;197000000.0;209000000.0
10128.0;EPZ NV (Conventional Operations);51.51882;3.69338;Coal power plant;12-15%;329;1750000000.0;2020000000.0;2040000000.0;2420000000.0;2400000000.0;2360000000.0;2420000000.0;2080000000.0;2060000000.0;0.0;0.0;1750000000.0;2020000000.0;2040000000.0;2420000000.0;2400000000.0;2360000000.0;2420000000.0;2080000000.0;2060000000.0;0.0;0.0
10163.0;CS CABOT;49.498056875;17.955359955;Other;;331;313000000.0;318000000.0;281000000.0;280000000.0;534000000.0;517000000.0;318000000.0;314000000.0;324000000.0;342000000.0;339000000.0;0.0;0.0;0.0;0.0;207000000.0;187000000.0;0.0;0.0;0.0;0.0;0.0
10167.0;SAN ROQUE GRUPO 1;36.19340157142857;-5.3993014285714285;NGCC power plant;3-4%;214;2081000000.0;2190000000.0;1795000000.0;1925000000.0;1756000000.0;1752000000.0;863000000.0;767000000.0;753000000.0;711000000.0;389000000.0;571000000.0;680000000.0;495000000.0;445000000.0;616000000.0;712000000.0;699000000.0;767000000.0;753000000.0;711000000.0;389000000.0
10171.0;ENERGÍA DE LA LOMA, S.A.;38.169407;-3.0016935;Power plant(unspecified);3-8%;332;146000000.0;102000000.0;243000000.0;233000000.0;224000000.0;247000000.0;110000000.0;234000000.0;224000000.0;229000000.0;274000000.0;146000000.0;102000000.0;131000000.0;127000000.0;115000000.0;132000000.0;0.0;127000000.0;120000000.0;116000000.0;166000000.0
10172.0;CENTRAL TÉRMICA CICLO COMBINADO SAN ROQUE GRUPO 2;36.12340157142857;-5.3993014285714285;Power plant(unspecified);3-8%;214;4987000000.0;3260000000.0;3840000000.0;3113000000.0;3538000000.0;4090000000.0;3296000000.0;3565000000.0;4772000000.0;3681000000.0;5118000000.0;699000000.0;857000000.0;540000000.0;334000000.0;304000000.0;0.0;0.0;169000000.0;375000000.0;249000000.0;319000000.0
10182.0;ÁLABE-MENGÍBAR, A.I.E.;37.978635;-3.799581;Power plant(unspecified);3-8%;307;105000000.0;106000000.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105000000.0;106000000.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10187.0;CENTRAL TERMICA DE CICLO COMBINADO CAMPO DE GIBRALTAR;36.19340157142857;-5.3993014285714285;NGCC power plant;3-4%;214;2081000000.0;2190000000.0;1795000000.0;1925000000.0;1756000000.0;1752000000.0;863000000.0;767000000.0;753000000.0;711000000.0;389000000.0;1510000000.0;1510000000.0;1300000000.0;1480000000.0;1140000000.0;1040000000.0;164000000.0;0.0;0.0;0.0;0.0
10207.0;Teplárny Brno a.s., Provoz Špitálka;49.19038303;16.6670154;Power plant(unspecified);3-8%;63;269000000.0;275000000.0;272000000.0;287000000.0;242000000.0;237000000.0;233000000.0;0.0;106000000.0;220000000.0;228000000.0;160000000.0;163000000.0;162000000.0;178000000.0;137000000.0;130000000.0;128000000.0;0.0;106000000.0;111000000.0;117000000.0
10208.0;Teplárny Brno a.s., Provoz Červený Mlýn;49.19038303;16.6670154;Power plant(unspecified);3-8%;63;269000000.0;275000000.0;272000000.0;287000000.0;242000000.0;237000000.0;233000000.0;0.0;106000000.0;220000000.0;228000000.0;109000000.0;112000000.0;110000000.0;109000000.0;105000000.0;107000000.0;105000000.0;0.0;0.0;109000000.0;111000000.0
10218.0;ThermPhos International BV;51.44882;3.69338;Other;;329;892000000.0;254000000.0;168000000.0;187000000.0;199000000.0;146000000.0;0.0;0.0;0.0;0.0;0.0;892000000.0;254000000.0;168000000.0;187000000.0;199000000.0;146000000.0;0.0;0.0;0.0;0.0;0.0
10223.0;Sønderborg Kraftvarmeværk I/S;54.93000279;9.781814111;Other;;-1;157000000.0;131000000.0;122000000.0;117000000.0;115000000.0;0.0;0.0;0.0;0.0;0.0;0.0;157000000.0;131000000.0;122000000.0;117000000.0;115000000.0;0.0;0.0;0.0;0.0;0.0;0.0
10224.0;AIR LIQUIDE IBERICA DE GASES S.L.U.;38.6505;-4.1218;Other;;227;143000000.0;354000000.0;190000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228000000.0;190000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10243.0;ENERGY Ústí nad Labem, a.s.;50.65028721;14.01912954;Power plant(unspecified);3-8%;333;1092000000.0;992000000.0;915000000.0;985000000.0;0.0;747000000.0;531000000.0;574000000.0;637000000.0;412000000.0;606000000.0;143000000.0;137000000.0;118000000.0;106000000.0;0.0;0.0;0.0;0.0;105000000.0;0.0;120000000.0
10251.0;U.S.Steel s.r.o.;48.623825;21.207053;Steel and Iron;17-35%;334;9660000000.0;8960000000.0;7560000000.0;8450000000.0;8490000000.0;8810000000.0;8400000000.0;8960000000.0;8650000000.0;8870000000.0;5960000000.0;9660000000.0;8960000000.0;7560000000.0;8450000000.0;8490000000.0;8810000000.0;8400000000.0;8960000000.0;8650000000.0;8870000000.0;5960000000.0
10253.0;Chemes, a.s.;48.926806;21.901042;Power plant(unspecified);3-8%;-1;247000000.0;173000000.0;150000000.0;100000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247000000.0;173000000.0;150000000.0;100000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
